aR1,aR2,aR3,aR4,aR5,aR6,bR1,bR2,bR3,bR4,bR5,bR6,avgMCP,daily MW1,daily MW2,daily MW3,daily MW4,daily MW5,daily MW6
56,25.71428571,30,72,17.14285714,20.57142857,0.254546364,0.257144357,0.01,0.540001,0.016380952,0.017,24.61017104,118.4445008,93.35853051,10.75373703,0.81072166,501.5194583,384.9076411
16.8,30,27.27272727,60,10.90909091,48,0.054546234,0.050000667,0.01,0.107143286,0.052242424,0.167442326,18.77276524,106.0422834,84.0503046,6.994836551,0.370012282,537.232943,413.188473
42,45,25,120,10,36,0.572729091,0.006,0.112115385,0.0600003,0.022333333,0.017,19.67029169,86.03300294,82.27531667,7.01671182,0.990223603,605.4582907,246.3179
21,18,100,36,15,20.57142857,0.005,0.006,0.048077067,0.1260006,0.0335,0.050368106,20.98840083,103.8531992,91.28101614,6.339156121,0.419411146,552.6282247,324.3228129
28,36,42.85714286,120,10.90909091,18,0.063637045,0.09000075,0.01,0.012,0.052242424,0.017,19.68250489,123.1370679,105.3559335,6.880093028,0.459984172,580.3543707,249.7860214
16.8,18,75,51.42857143,15,14.4,0.025455152,0.030000667,0.036057837,0.385715286,0.007,0.0204,19.64449127,100.162466,97.32355861,7.978300251,0.491143838,747.7750804,242.3912435
18.66666667,45,27.27272727,60,10,13.09090909,0.084849394,0.225001,0.055468531,0.107143286,0.012111111,0.077638478,21.75041033,99.27094268,96.57303084,7.493034129,0.364190262,541.9934313,303.1036927
14,45,100,40,10.90909091,24,0.027878788,0.4500015,0.096154038,0.1400006,0.052242424,0.064953488,20.48635071,110.5206937,135.5369142,6.915223641,0.541540521,609.9021245,255.3655386
14,18,42.85714286,72,15,36,0.054025974,0.270002,0.01,0.540001,0.0105,0.029900532,19.15215215,93.69541294,95.11063033,8.02080673,0.325425803,489.3824293,283.3819457
16.8,45,100,72,24,36,0.229092727,0.020455091,0.288461923,0.012,0.010000125,0.017,18.3678131,95.35623022,98.64754838,9.822323678,0.396070517,733.9022876,258.121592
42,25.71428571,42.85714286,90,12,48,0.267273818,0.006,0.057692538,0.3150006,0.020666667,0.111628256,20.63965518,104.4111659,85.51377356,10.28736903,0.556312578,490.6690097,252.7853747
15.27272727,30,100,51.42857143,15,48,0.208266281,0.150001,0.01,0.042857476,0.007,0.078139814,24.89272435,91.89754864,86.3075126,9.36795626,0.285744525,567.9493739,263.0042645
18.66666667,16.36363636,30,51.42857143,24,24,0.254547273,0.016364236,0.029505495,0.091837163,0.007,0.018523256,23.40725811,106.5028732,87.83249773,7.687818495,0.857221151,596.0694658,239.7425989
28,22.5,30,45,13.33333333,20.57142857,0.005,0.112501,0.029505495,0.012,0.034888889,0.068940199,19.747473,114.4699953,114.7394734,6.941866262,0.538972384,492.2698674,302.6430021
14,36,100,60,13.33333333,18,0.054025974,0.016364182,0.01,0.050000333,0.009333333,0.017,24.34088131,122.8938463,84.8908502,6.153318376,0.443507011,622.2810721,225.5652061
28,15,60,32.72727273,10.90909091,18,0.025455091,0.0465,0.0576925,0.126981818,0.052242424,0.017,23.83249226,89.4302305,94.27166239,12.23023449,0.426884651,488.067478,246.4519689
21,25.71428571,100,45,13.33333333,16,0.133637455,0.385716286,0.134615615,0.1575006,0.009333333,0.043302326,17.6719365,164.6299018,94.13603973,6.298627911,0.520463312,547.2026444,287.6335913
16.8,20,75,60,13.33333333,24,0.152728636,0.300002,0.01,0.450001,0.025688889,0.064953488,19.16888887,101.7461798,125.6887746,6.774347815,0.363415893,551.3767872,246.0356234
42,36,30,40,13.33333333,48,0.095455227,0.060000667,0.01,0.071429,0.034888889,0.017,20.49729916,99.42139555,86.75076176,7.793654037,0.270194258,703.6930828,284.2692315
28,16.36363636,33.33333333,36,20,16,0.254546818,0.245456545,0.104102564,0.18000075,0.016666833,0.055683721,16.96126044,117.9546042,97.69452637,8.354929999,0.362069342,412.262221,294.7973307
16.8,16.36363636,42.85714286,32.72727273,12,14.4,0.152728636,0.245456545,0.01,0.012,0.036,0.107069767,24.06678009,118.5237307,132.4728786,6.615878832,0.443386357,455.3750472,306.563066
42,18,100,120,10.90909091,24,0.005,0.04500075,0.048077067,0.4200006,0.007636364,0.018523256,19.07264342,100.3747016,97.52808785,7.708887502,0.530798855,589.8506575,309.8981436
21,30,25,40,13.33333333,18,0.190910455,0.006,0.044038462,0.0200003,0.034888889,0.071930233,29.35854615,111.5355801,82.35364944,6.78657847,0.363820498,538.6947332,372.7333572
14,30,37.5,72,12,13.09090909,0.011239669,0.150001,0.108173462,0.012,0.0268,0.046684989,20.77688763,94.47188774,84.21816474,8.026180688,0.391088185,503.2535691,268.6588879
14,16.36363636,75,60,15,12,0.011239669,0.058442416,0.02403859,0.0300003,0.0243,0.019813953,24.05020628,103.309352,106.3762092,7.069732755,0.603790294,445.9978042,302.3573096
15.27272727,22.5,60,45,24,20.57142857,0.00631154,0.112501,0.0576925,0.1125005,0.010000125,0.037986711,17.83888097,93.81011147,101.5686144,6.83286391,0.405304773,569.4141707,341.9218227
33.6,18,33.33333333,120,10,18,0.458183636,0.1800015,0.013333333,0.214286143,0.053,0.017,20.18822724,99.05849274,115.7262009,7.816172579,0.303400403,547.5152675,304.693519
18.66666667,15,100,45,10,28.8,0.254547273,0.006,0.03205141,0.1575006,0.008393939,0.017,19.12283356,90.04941962,86.47340108,6.83855952,0.430345607,566.3452068,309.7429446
15.27272727,16.36363636,100,40,13.33333333,20.57142857,0.208266281,0.058442416,0.288461923,0.1400006,0.034888889,0.037986711,21.08397594,148.1785816,111.8817879,8.223027356,0.808811547,615.4289599,271.2232807
21,30,100,72,13.33333333,36,0.286365455,0.150001,0.288461923,0.016363909,0.034888889,0.083721279,22.27413449,119.5128812,96.94902413,7.718128792,0.562833226,491.3481393,271.8196923
21,18,30,30,17.14285714,18,0.047727955,0.006,0.107307692,0.074142857,0.012,0.071930233,21.46044038,105.2007539,118.4514261,7.51894891,0.305541674,482.4547198,281.6675968
21,22.5,75,90,20,13.09090909,0.133637455,0.05625075,0.01,0.112500375,0.011904905,0.046684989,21.58818058,107.5546627,118.8939618,7.148893109,0.45452254,429.2677127,243.8026978
21,25.71428571,37.5,120,30,12,0.133637455,0.128572429,0.01802899,0.4200006,0.075000333,0.060334884,19.87037034,95.44244299,93.39989552,7.110592623,1.056955713,586.5432349,360.7442
14,20,27.27272727,51.42857143,10,48,0.210909091,0.300002,0.041853147,0.064286089,0.017952381,0.018604806,25.82009822,94.8695127,80.1495514,8.322436376,0.718870922,547.4114807,301.5407636
24,45,100,40,13.33333333,24,0.077922857,0.11250075,0.048077067,0.071429,0.007,0.046381395,23.61236104,113.8821362,111.3691284,7.641846043,0.442594297,495.522216,268.1103233
18.66666667,36,60,51.42857143,20,16,0.06060684,0.006,0.173077308,0.064286089,0.016666833,0.034458472,23.38774998,97.92817599,88.8673887,6.53087564,0.457670655,616.7414473,231.4401192
14,20,60,120,12,18,0.018727273,0.009091455,0.01,0.60000075,0.020666667,0.0255,26.50425873,95.16685135,84.21010215,6.604040743,0.567728953,579.3659244,246.5506191
18.66666667,36,27.27272727,72,20,48,0.084849394,0.540002,0.055468531,0.540001,0.023333533,0.017,23.81454306,103.76053,102.2960505,11.67976414,0.888913423,529.3399416,281.2078825
28,16.36363636,60,30,40,16,0.254546818,0.006,0.115384904,0.099,0.016666792,0.018539535,20.07784873,94.10070085,86.31460637,7.354603053,0.207006609,651.175206,260.2655895
21,15,27.27272727,40,10,18,0.005,0.249,0.010909091,0.300001,0.012111111,0.0255,22.32370782,117.9157727,93.4029839,10.47186688,0.714638464,590.0154995,308.2466256
15.27272727,60,50,90,24,36,0.013884843,0.15000075,0.01,0.012,0.020000167,0.017,18.53642021,107.9395144,106.085562,7.00795849,0.515073301,652.4126901,261.9594907
15.27272727,22.5,42.85714286,60,24,36,0.097191174,0.080358,0.02060454,0.30000075,0.014285857,0.083721279,15.83633511,102.991594,92.16959801,9.23205572,0.440250688,486.4276793,301.7810367
15.27272727,60,60,30,15,12,0.005,0.0600006,0.019230897,0.012,0.048833333,0.078906977,21.75364723,113.5349985,85.42211954,6.134721579,0.571794147,457.3596673,388.3058478
14,22.5,33.33333333,45,10,12,0.210909091,0.006,0.070064103,0.22500075,0.007,0.027317829,19.95540375,94.12695988,107.1111954,14.65926619,1.204706091,508.1935594,250.2354107
56,45,27.27272727,51.42857143,13.33333333,28.8,0.005,0.160715143,0.010909091,0.257143607,0.025688889,0.017,17.56801869,111.2594932,115.9430762,6.707851921,0.467335173,524.9184305,362.1836932
42,15,42.85714286,90,17.14285714,28.8,0.017355868,0.013363636,0.02060454,0.3150006,0.008714286,0.017,21.5411319,112.1200928,149.339922,5.92153197,0.328275757,994.8219876,251.8212823
24,15,27.27272727,36,17.14285714,16,0.021818727,0.013363636,0.024833916,0.012,0.007,0.017,18.38807917,94.15442985,99.60052765,7.018892006,0.587104036,630.950632,256.9541738
42,20,27.27272727,60,10.90909091,20.57142857,0.267273818,0.05000075,0.019160839,0.012,0.007,0.029142857,21.39985792,113.7682189,120.5565525,6.819675529,0.447618869,543.4852048,283.2998665
16.8,20,50,36,24,13.09090909,0.0381825,0.071429429,0.048077115,0.030000333,0.007,0.018545455,19.7333054,87.66751589,95.99330664,6.503589377,0.490789643,606.711391,300.392919
16.8,45,25,90,20,36,0.0381825,0.225001,0.01,0.112500375,0.050000333,0.017,37.48921014,114.6402149,98.7001181,6.284961819,0.632877703,548.6475988,289.3127638
24,22.5,30,32.72727273,24,24,0.077922857,0.010227818,0.107307692,0.048681818,0.020000167,0.017,21.47557255,103.0110192,109.9124468,7.13972732,0.45340474,496.7696594,242.9437461
33.6,20,37.5,120,13.33333333,18,0.076364318,0.300002,0.01,0.3000005,0.007288889,0.05335814,19.70032008,123.1854205,84.16490068,7.08011692,0.333165768,479.7717842,326.411008
33.6,20,42.85714286,45,20,20.57142857,0.050909697,0.05000075,0.01,0.337501,0.050000333,0.029142857,18.0327245,118.1987602,102.0621789,7.914209003,0.30870185,869.5244177,243.7672301
24,36,100,72,10.90909091,12,0.327274545,0.2520012,0.048077067,0.016363909,0.007,0.017,19.60935546,120.1859567,109.1287406,5.614967552,0.404891962,642.3986067,262.7962406
24,16.36363636,33.33333333,120,10.90909091,13.09090909,0.218183182,0.006,0.036025641,0.100000333,0.017194805,0.037841136,19.41955579,111.2879152,99.33814299,7.060856716,0.288891637,572.1755074,247.9352071
18.66666667,15,25,36,12,28.8,0.007713994,0.1194,0.057653846,0.0180003,0.0268,0.017,23.81390585,102.018012,81.79550343,6.349791554,0.428445113,571.2439601,280.2602118
24,18,37.5,72,10,14.4,0.077922857,0.04500075,0.01,0.2520006,0.053,0.029686047,20.4072886,97.48631855,99.00189195,7.638794211,0.357743925,565.0217299,271.8606863
28,18,75,120,40,24,0.38182,0.04500075,0.051511154,0.4200006,0.011111222,0.046381395,19.03539299,94.39398349,93.71739672,8.979363958,0.657237673,509.1093019,236.9590793
18.66666667,15,42.85714286,40,10.90909091,12,0.06060684,0.087,0.02060454,0.050000375,0.009309091,0.078906977,12.12707686,106.8189699,84.32864019,7.52799625,0.295241136,536.217623,316.2134345
24,16.36363636,50,120,15,16,0.054546136,0.027273394,0.144231154,0.3000005,0.0335,0.022666667,18.67949869,95.77078881,89.05770796,7.09826867,1.019769131,518.1264504,256.5205049
28,22.5,60,36,20,28.8,0.178182909,0.2250015,0.041208956,0.270001,0.007,0.017,17.29647794,100.7367102,97.53897442,7.583836657,0.783013781,489.5223745,313.681072
24,22.5,50,51.42857143,13.33333333,36,0.009917851,0.006,0.144231154,0.385715286,0.011888889,0.029900532,19.76137134,93.92976806,100.7219722,6.324092626,0.564946838,722.671281,348.4552344
15.27272727,25.71428571,100,51.42857143,17.14285714,24,0.023141102,0.385716286,0.03205141,0.012,0.016380952,0.095906977,21.60378815,141.7877637,96.55342004,7.448805384,0.161284578,584.5005476,432.7786946
24,18,75,32.72727273,20,12,0.036364242,0.090001,0.051511154,0.067324675,0.011904905,0.039109635,21.19143593,106.7320088,89.14993727,8.202344586,0.381811186,693.8751971,254.2983712
15.27272727,20,37.5,32.72727273,13.33333333,14.4,0.069422397,0.006,0.036057885,0.022581818,0.019555556,0.057544186,17.9295263,145.0482623,133.8442921,11.74887133,0.396284386,596.4033216,256.7874316
56,20,50,60,20,48,0.509092273,0.2000015,0.01,0.050000333,0.007,0.055814186,21.17195876,105.4366707,94.15766583,11.09093325,0.345556827,491.7574449,293.2767947
33.6,36,37.5,60,10,13.09090909,0.030546,0.006,0.01802899,0.1500005,0.012111111,0.037841136,21.4099756,104.5363832,119.1110636,7.716959606,0.45301946,554.4672139,257.8602395
21,25.71428571,75,36,13.33333333,13.09090909,0.068182597,0.006,0.01,0.012,0.007,0.037841136,19.54206146,117.8499707,98.73583606,9.004736649,0.335149882,538.0061686,266.2453006
24,45,75,32.72727273,12,12,0.054546136,0.3150012,0.014423192,0.022581818,0.036,0.032476744,20.79988854,91.34244408,79.6805529,7.650245568,0.660037033,731.6038704,259.2273929
33.6,25.71428571,33.33333333,45,13.33333333,12,0.076364318,0.064286464,0.104102564,0.056250375,0.019555556,0.017,19.09825224,123.0815867,79.84536298,5.207740704,0.562551013,517.9374617,243.7206031
56,18,25,32.72727273,13.33333333,13.09090909,0.084849091,0.008182364,0.021346154,0.179181818,0.025688889,0.021922199,18.93842887,109.6884346,135.1069768,6.425574913,0.424182577,718.9702479,266.9095066
33.6,60,50,90,30,14.4,0.305455909,0.300001,0.048077115,0.012,0.05000025,0.029686047,19.22663686,116.4835959,91.56608461,6.979138066,0.424914493,667.7409716,241.8192207
56,20,42.85714286,30,30,16,0.023140992,0.100001,0.013736392,0.019909091,0.0350002,0.027825581,35.98314236,92.29889866,103.5945933,8.6455865,0.421613745,592.6819521,418.482897
