1,1,1,1,1,1,1,1,1,1,1,1,avgLMP1,avgLMP2,avgLMP3,avgLMP4,avgLMP5,avgLMP6,avgMW1,avgMW2,avgMW3,avgMW4,avgMW5,avgMW6
,,,,,,,,,,,,21.10670559,19.71688016,23.19505032,18.81349626,17.35516792,20.19881686,100.22785,89.35750993,53.45816593,0.440094254,721.1605406,241.2897669
,,,,,,,,,,,,14.99251482,21.77093972,20.25676758,20.7253495,27.16927068,19.15971011,130.52265,87.64440266,58.62763174,0.330683915,622.3138198,239.469426
,,,,,,,,,,,,15.17883506,20.97760648,49.73259627,22.94523801,17.60009088,19.03777755,106.6034443,79.35003501,60.70255765,0.376602764,521.0227255,165.9571709
,,,,,,,,,,,,17.54002689,21.29156553,23.55534485,19.25918118,17.61345454,20.6385699,94.64524272,89.94473542,65.27469681,0.319062574,702.1687768,248.2247671
,,,,,,,,,,,,14.81559646,20.08894612,21.31121723,19.18386917,21.70168408,19.60164035,100.6993197,88.79133198,53.74415122,0.37504962,497.2726149,198.9274161
,,,,,,,,,,,,19.18035233,20.49317886,61.87280655,22.09755547,17.11551371,17.55326548,104.014196,119.2451299,72.90688565,0.996755985,554.5479376,199.0846613
,,,,,,,,,,,,13.53042302,21.50108189,25.81781575,19.79274177,15.68590487,18.24997295,113.3071585,98.10705014,64.34545642,0.452873599,465.4744475,289.1448675
,,,,,,,,,,,,19.52491856,22.49906081,20.09357539,21.26550936,18.65729736,21.64795515,63.79931882,109.6798164,62.93603229,0.368703111,537.1977698,345.8536757
,,,,,,,,,,,,17.17575636,24.22243334,20.93115352,28.44354251,17.47527498,21.23616786,118.7213178,85.09602133,65.69108692,0.593263155,486.8073003,211.04931
,,,,,,,,,,,,18.53778531,24.52417271,24.53585693,22.07471799,14.23453501,18.97257445,114.2679784,84.63251481,54.39519147,0.357587009,585.1010895,271.890018
,,,,,,,,,,,,22.98522526,24.78441332,20.4882907,22.61025053,21.4223813,20.86237238,144.9957546,88.47395913,61.22505642,0.288618892,756.7291128,209.0117115
,,,,,,,,,,,,17.47016227,24.5981248,22.76401624,19.34442739,18.1134206,20.69641589,125.6515566,97.05811324,64.49281875,0.51558066,526.8401847,260.4451519
,,,,,,,,,,,,16.56325535,24.82985473,29.30503394,19.88762503,35.57194707,17.36628751,103.1602812,135.7249829,58.42649187,0.448135372,536.7589952,233.1864533
,,,,,,,,,,,,17.76390062,18.17533636,21.69517733,19.97942004,16.07995375,16.53723952,93.46190216,142.9712655,56.13500016,0.374416669,535.2259629,226.8631126
,,,,,,,,,,,,16.21836342,31.03167978,33.75219787,18.79704735,21.82920698,23.79682093,143.2332978,97.59266952,58.3469354,1.076900018,615.232953,207.4021787
,,,,,,,,,,,,21.32234153,24.02007088,19.95382273,20.23317315,18.73714529,17.55853635,153.22367,90.56374958,55.47445834,0.691512473,536.3397667,238.1168914
,,,,,,,,,,,,18.11511314,35.42217552,23.08587988,25.70683923,20.05175594,16.59381093,118.3061125,119.3130304,59.93056084,0.204176045,479.1128592,213.406241
,,,,,,,,,,,,17.12250257,23.52304685,21.25750891,25.19636044,15.80159718,17.74278596,114.0494667,108.5049727,52.47282808,0.502999727,436.1697444,215.8029035
,,,,,,,,,,,,20.0243234,20.44061921,25.20645817,24.22080451,27.3271687,19.58016621,118.0709895,87.79490987,65.94549048,0.722362372,560.556293,223.5953875
,,,,,,,,,,,,20.3028872,19.77345288,21.43886056,22.61721221,19.41376708,20.71372387,88.45369248,94.24197911,59.50951895,0.681859351,553.3093744,193.9749724
,,,,,,,,,,,,13.8156377,22.98125618,21.50873195,21.03476855,21.20756101,18.73886427,102.455039,121.7703347,51.42617482,0.521340459,672.9808109,229.3734311
,,,,,,,,,,,,15.56914685,28.69730714,21.04547977,20.52958883,17.27882121,17.52954136,128.9173093,86.00272733,55.88545495,0.40562794,646.8992863,225.4501757
,,,,,,,,,,,,15.99801588,25.57745516,23.37037817,22.0626576,26.93661524,22.30285294,90.85734944,107.258441,73.41468941,0.513986705,788.0571567,245.505828
,,,,,,,,,,,,17.20358988,25.30081235,23.3648695,26.76134501,19.72167078,17.99897473,73.73952348,84.87839769,67.3048641,0.313591249,499.4441236,218.073261
,,,,,,,,,,,,15.32320045,22.95836079,23.512479,18.21415941,19.35639688,17.90999247,95.26349304,397.2469483,56.7694235,0.255130655,506.8543154,240.8300119
,,,,,,,,,,,,14.58168665,23.75808712,19.97416854,29.93994098,19.29460167,17.48037625,134.5082968,104.3498246,69.12053319,0.408136685,493.3709455,209.3647688
,,,,,,,,,,,,14.57996341,20.18229905,22.0259309,21.09701142,17.65952703,31.89211693,93.19902275,81.13849524,55.62462604,0.437012811,499.9211862,197.807745
,,,,,,,,,,,,14.39791941,22.6193801,23.80015457,20.28487032,18.77773948,17.30570708,92.60144977,92.73654234,61.19668873,0.358184003,769.8731176,261.9302269
,,,,,,,,,,,,16.55719799,20.55943828,23.26492005,20.30430263,18.59181624,21.97748692,140.8289395,56.8451788,68.67751087,0.434178903,600.3279384,218.1456913
,,,,,,,,,,,,19.97464442,22.51477392,23.73978178,22.20627607,17.75848437,16.62674558,111.4733204,120.792194,67.38614779,0.381416591,509.8499605,240.1341976
,,,,,,,,,,,,18.15350695,36.27177789,22.60145125,20.75638275,20.88149537,16.99789826,112.7999891,110.8459009,58.32016459,0.320610751,437.9242672,237.1224153
,,,,,,,,,,,,24.59112365,36.8598911,21.04690557,19.43880275,17.41375573,21.93279463,118.9735986,100.7686143,64.65973443,0.360725782,693.8711172,175.5456333
,,,,,,,,,,,,24.84319653,20.73902827,18.50398557,19.98462835,16.50231484,19.39219019,117.3990369,96.95122623,81.23406346,0.271871946,474.2404795,278.1289901
,,,,,,,,,,,,22.03510877,24.01460318,22.33431385,20.20742798,30.74372411,19.63713926,106.1897513,94.10876407,68.24364446,0.319866536,437.6708208,223.4493585
,,,,,,,,,,,,14.45622583,23.49980414,22.78834431,22.12048232,23.47388557,19.18516609,107.6237969,88.67172633,62.68857305,0.322835421,450.175923,250.6791221
,,,,,,,,,,,,16.64236288,22.15477035,19.38527648,21.4697661,21.40891167,26.35267002,105.4846754,105.5439899,51.26064951,0.42815604,486.282878,225.1625504
,,,,,,,,,,,,24.52340534,28.92748859,19.81917024,21.20356787,17.06800035,24.34944842,86.94605836,88.24501992,62.76951001,0.488955536,478.6655464,313.0445701
