aR1,aR2,aR3,aR4,aR5,aR6,bR1,bR2,bR3,bR4,bR5,bR6,avgMCP,daily MW1,daily MW2,daily MW3,daily MW4,daily MW5,daily MW6
16.8,30,27.27272727,60,10.90909091,48,0.0381825,0.050000667,0.01,0.107143286,0.052242424,0.167442326,13.70132405,0.422348721,0.660541083,47.61949981,0.476021604,0.37028098,0.551893244
42,45,25,120,10,36,0.572729091,0.006,0.112115385,0.0600003,0.022333333,0.017,14.41405729,0.436126537,0.516648817,49.99916011,0.311483849,0.401413738,0.599157246
21,16.36363636,100,36,15,20.57142857,0.005,0.245456545,0.048077067,0.1260006,0.0335,0.050368106,15.93493448,0.383109764,0.345750462,53.80892701,0.247832029,0.481144623,0.364254664
28,36,42.85714286,120,10.90909091,18,0.042424848,0.09000075,0.01,0.012,0.052242424,0.017,19.23858499,1.054398513,0.481521089,44.15026094,0.426063431,0.378220411,0.483936214
16.8,18,75,51.42857143,15,14.4,0.015273273,0.030000667,0.051511154,0.385715286,0.007944444,0.0204,13.11852237,0.499484504,0.377736255,41.79949975,0.325583123,0.478778026,0.084455739
18.66666667,45,27.27272727,60,10,13.09090909,0.084849394,0.225001,0.055468531,0.107143286,0.012111111,0.077638478,13.89437601,0.7034479,0.391591259,53.44179415,0.384641229,0.883692819,0.3524646
14,45,100,40,12,24,0.018727273,0.4500015,0.096154038,0.1400006,0.007,0.064953488,14.98068878,0.323523493,0.293607715,50.12800803,0.394550998,0.479702149,0.404549806
14,18,42.85714286,72,15,36,0.054025974,0.270002,0.01,0.540001,0.0243,0.041860698,16.05179372,0.416009619,0.512261742,51.68962972,0.3439111,0.479363912,0.598207941
16.8,45,100,72,24,36,0.229092727,0.006,0.288461923,0.016363909,0.020000167,0.017,13.49965257,0.521935294,0.636388453,44.39212499,0.427607801,0.981354375,0.353610281
42,22.5,42.85714286,90,12,48,0.267273818,0.337502,0.057692538,0.3150006,0.036,0.111628256,14.2389167,0.745829192,0.303200063,42.49426258,0.741367945,0.254777913,0.528173611
15.27272727,30,100,51.42857143,15,48,0.138844339,0.150001,0.01,0.042857476,0.007,0.078139814,16.56166759,0.529059749,0.399402212,44.12831825,0.304315953,0.77363693,0.525791721
18.66666667,16.36363636,30,51.42857143,24,24,0.254547273,0.007438562,0.029505495,0.091837163,0.007,0.017,16.00455695,0.170480489,0.898448115,36.57014822,0.384550493,0.319277971,0.359912211
28,22.5,30,45,13.33333333,20.57142857,0.005,0.080358,0.029505495,0.012,0.050222222,0.050368106,12.59811144,0.50384719,0.226950641,39.35289031,0.417617216,0.348792133,0.519069855
14,36,100,60,13.33333333,18,0.054025974,0.016364182,0.01,0.050000333,0.009333333,0.017,15.47415036,0.312559879,0.790545,39.12439979,0.420098506,0.390528464,0.347442946
28,15,60,32.72727273,10.90909091,16,0.025455091,0.0465,0.0576925,0.126981818,0.052242424,0.105209302,14.22007492,0.411095981,0.82614209,42.81472416,0.375935596,0.58772682,0.69026673
21,25.71428571,100,45,13.33333333,16,0.133637455,0.385716286,0.134615615,0.1575006,0.011888889,0.043302326,14.14154111,1.329750304,0.628739149,43.77149361,0.323836748,0.393988542,0.610473515
16.8,20,75,72,13.33333333,24,0.152728636,0.2000015,0.01,0.012,0.050222222,0.064953488,13.73905472,0.719686764,0.638973462,81.13343611,0.509912786,0.391666638,0.386052805
42,36,30,40,15,48,0.095455227,0.060000667,0.01,0.071429,0.007,0.017,12.77045367,0.445088237,0.474468336,56.07928558,0.305250419,1.150239172,0.996656798
28,16.36363636,33.33333333,36,20,16,0.254546818,0.245456545,0.104102564,0.18000075,0.023333533,0.055683721,17.11371098,0.526818266,0.525150874,52.33481114,0.376487645,0.335272942,0.325932309
16.8,16.36363636,42.85714286,32.72727273,12,14.4,0.152728636,0.163637864,0.01,0.012,0.036,0.076116279,14.29910436,0.613882723,0.297846046,43.81673623,0.554467368,0.421402375,0.41445057
42,18,100,120,10.90909091,24,0.017355868,0.04500075,0.048077067,0.4200006,0.007636364,0.017,13.22689827,0.740217997,0.689222403,48.2829544,0.471215871,0.319539293,0.387212124
21,30,25,40,13.33333333,18,0.286365455,0.006,0.044038462,0.0200003,0.050222222,0.071930233,15.97482138,0.2675784,0.5893864,44.10506021,0.557617334,0.336137493,0.42884106
14,30,37.5,72,12,13.09090909,0.011239669,0.150001,0.108173462,0.012,0.020666667,0.046684989,15.46269475,0.355816598,0.390127587,44.38411564,0.491630695,0.725767463,0.338846202
14,16.36363636,75,60,15,12,0.011239669,0.058442416,0.02403859,0.0300003,0.048833333,0.019813953,16.8138579,0.433524608,0.666769223,58.63381498,0.32440981,0.661163597,0.378349439
15.27272727,22.5,60,45,24,20.57142857,0.00631154,0.112501,0.0576925,0.1125005,0.014285857,0.037986711,14.56829437,0.736127687,0.067273461,45.86642705,0.337932044,0.531509898,0.371906558
33.6,18,33.33333333,120,10,18,0.458183636,0.1800015,0.013333333,0.214286143,0.037666667,0.017,18.90736899,0.228100611,0.567375898,57.2520919,0.747941009,0.834891437,0.309005379
18.66666667,15,100,45,10,28.8,0.254547273,0.006,0.03205141,0.1575006,0.008393939,0.017,13.90770309,0.329164781,0.68659399,45.93480166,0.559578717,0.550067282,0.476981665
15.27272727,16.36363636,100,40,15,20.57142857,0.208266281,0.058442416,0.288461923,0.1400006,0.007,0.037986711,14.21793833,0.309706193,0.47408263,40.37964099,0.684048729,0.371359249,0.624776297
21,30,100,72,13.33333333,36,0.286365455,0.150001,0.288461923,0.016363909,0.050222222,0.083721279,13.59551296,0.441776516,0.339353346,49.60265131,0.329890716,0.434103252,0.655991398
21,16.36363636,30,30,17.14285714,18,0.047727955,0.245456545,0.107307692,0.074142857,0.047047619,0.05335814,15.42449779,1.054156625,0.563731739,44.5819099,0.302879595,0.256650225,0.779297435
21,22.5,75,90,20,13.09090909,0.133637455,0.05625075,0.01,0.112500375,0.023333533,0.046684989,18.88753163,0.449605927,0.477619695,52.38938348,0.533435287,0.309274019,0.689292827
21,25.71428571,37.5,120,40,12,0.133637455,0.128572429,0.01802899,0.4200006,0.007,0.060334884,19.01969261,0.512435305,0.910611195,42.62762971,0.449910555,0.38868867,0.531131171
14,20,27.27272727,51.42857143,10,48,0.210909091,0.300002,0.041853147,0.064286089,0.017952381,0.018604806,15.14204508,0.34294173,0.392594802,42.49237983,0.454837723,0.465386065,0.601010877
24,45,100,40,12,24,0.152728364,0.160715143,0.048077067,0.071429,0.051333333,0.046381395,15.13219553,0.349291526,0.345295082,49.47954682,0.604688214,0.430637661,0.633951717
18.66666667,36,60,51.42857143,20,16,0.06060684,0.016364182,0.173077308,0.064286089,0.033333583,0.034458472,17.64946951,0.377302385,0.520060027,47.15478548,0.567282205,0.445558824,0.44045903
14,20,60,120,12,18,0.018727273,0.006,0.01,0.60000075,0.016285714,0.0255,12.98265382,0.413548067,0.205937567,47.36480475,0.25931894,0.261618706,0.554939155
18.66666667,36,27.27272727,72,20,48,0.084849394,0.540002,0.055468531,0.540001,0.033333583,0.017,16.68673217,0.468007738,0.644369476,43.85466731,0.370041559,0.510222483,0.444798308
28,16.36363636,60,30,40,16,0.38182,0.006,0.115384904,0.099,0.016666792,0.018539535,19.54846937,0.33410895,0.65025018,43.66098935,0.349036488,0.389283208,0.421189799
21,15,27.27272727,45,10,18,0.005,0.249,0.010909091,0.012,0.012111111,0.03213289,13.37457654,0.498727745,0.393454979,69.95397929,0.41458019,0.57957318,0.405512874
15.27272727,60,50,90,24,36,0.013884843,0.15000075,0.01,0.012,0.020000167,0.017,13.39108138,0.579792286,0.487586116,42.40252862,0.300055625,0.320801511,0.584416409
15.27272727,22.5,42.85714286,60,24,36,0.097191174,0.05625075,0.02060454,0.30000075,0.014285857,0.083721279,15.72653236,0.340103965,1.919936345,44.7501906,0.522774619,0.700447356,0.427079794
15.27272727,60,60,30,15,12,0.005,0.100000667,0.019230897,0.012,0.0335,0.078906977,17.9161575,0.450570811,0.820761828,52.21947693,0.820988275,0.377477931,0.407592939
14,22.5,33.33333333,45,10,12,0.210909091,0.006,0.070064103,0.22500075,0.007,0.027317829,16.00282527,0.539745456,0.295365289,43.49394051,0.392830049,0.429322478,0.61248704
56,45,27.27272727,51.42857143,13.33333333,28.8,0.005,0.160715143,0.010909091,0.257143607,0.015174603,0.017,14.1398689,0.374481326,0.254646734,55.08161746,0.29998141,0.29025409,0.372782524
42,15,42.85714286,90,17.14285714,28.8,0.017355868,0.013363636,0.02060454,0.3150006,0.008714286,0.017,14.57143126,0.285047826,0.148348088,42.82474563,1.007907734,0.575285652,0.427075661
24,15,27.27272727,36,17.14285714,16,0.021818727,0.013363636,0.019160839,0.012,0.007,0.017,16.32247478,0.431833341,0.321514032,60.60681063,0.457039966,0.29523726,0.731813616
42,20,27.27272727,60,10.90909091,20.57142857,0.381819545,0.033334,0.019160839,0.012,0.007,0.029142857,13.96870917,0.762115547,0.405831127,42.1025935,0.525496598,0.497206537,0.830581302
16.8,20,50,36,24,13.09090909,0.0381825,0.05000075,0.048077115,0.030000333,0.007,0.018545455,12.57223243,0.447074621,0.376687915,42.88775095,0.505365897,0.303563505,0.396967079
16.8,45,25,90,20,36,0.0381825,0.3150012,0.01,0.112500375,0.050000333,0.017,16.26875221,0.378458387,0.294560833,42.82080375,0.534004343,0.313532431,0.379481044
24,22.5,30,32.72727273,24,24,0.077922857,0.010227818,0.107307692,0.048681818,0.0280002,0.017,21.14033612,0.704272618,0.337427939,39.15880016,0.517385897,0.603507369,0.325644133
33.6,20,37.5,120,13.33333333,18,0.076364318,0.300002,0.01,0.3000005,0.007,0.05335814,14.36541689,0.670108009,0.389335752,52.24012286,0.587327186,0.437736127,0.338063584
33.6,20,42.85714286,45,20,20.57142857,0.050909697,0.05000075,0.01,0.337501,0.033333583,0.029142857,12.53934341,0.319094669,0.381436209,42.69325713,0.195823437,0.322241299,0.904723548
24,36,100,72,10,12,0.327274545,0.2520012,0.048077067,0.016363909,0.053,0.017,14.33327713,0.517141891,0.446727734,70.84425047,0.49593523,0.941072194,0.273541595
24,16.36363636,33.33333333,120,10.90909091,13.09090909,0.218183182,0.006,0.036025641,0.100000333,0.013909091,0.037841136,19.5939016,0.359884184,0.612769496,44.57171568,0.425143142,0.620522055,0.755654086
18.66666667,15,25,36,12,28.8,0.007713994,0.1194,0.057653846,0.0180003,0.0268,0.017,14.97976278,0.707739059,0.462269019,47.42541017,0.597959559,0.342610521,0.365637727
24,18,37.5,72,10,14.4,0.054546136,0.04500075,0.01,0.2520006,0.053,0.029686047,14.16232161,0.480202837,0.34549333,55.55127094,0.554164803,0.297063338,0.704472896
28,18,75,120,40,24,0.38182,0.04500075,0.051511154,0.4200006,0.011111222,0.046381395,15.21273645,0.391173198,0.245745979,40.62137172,0.477775544,0.286985268,0.757961923
18.66666667,15,42.85714286,40,10.90909091,12,0.042424924,0.087,0.02060454,0.050000375,0.009309091,0.078906977,13.64936116,0.289502218,0.363482582,45.92359879,0.378630773,0.541674575,0.602549551
24,16.36363636,50,120,15,16,0.036364242,0.027273394,0.144231154,0.3000005,0.0243,0.022666667,14.47142613,0.592444782,0.439432226,50.55351782,0.259410075,0.287993478,0.333254387
28,22.5,60,36,20,28.8,0.178182909,0.337502,0.041208956,0.270001,0.007,0.017,14.09955826,0.405391662,0.375570173,41.30188224,0.582358266,0.863796602,0.832109717
24,22.5,50,51.42857143,13.33333333,36,0.005,0.006,0.144231154,0.385715286,0.011888889,0.029900532,15.16265,0.756219304,0.458126582,40.69869672,0.253292885,0.577963935,0.427080901
15.27272727,30,100,51.42857143,17.14285714,24,0.023141102,0.006,0.03205141,0.012,0.016380952,0.095906977,13.28165974,0.309758789,0.572210866,45.5592847,0.562386421,1.854697789,0.649194218
24,18,75,32.72727273,20,12,0.021818727,0.090001,0.051511154,0.067324675,0.011904905,0.039109635,12.90312265,0.539468271,0.36670782,49.75536927,0.303127506,0.341139381,0.339492683
15.27272727,20,37.5,32.72727273,13.33333333,14.4,0.069422397,0.006,0.036057885,0.022581818,0.019555556,0.057544186,16.57848216,0.387933169,0.405843223,41.06116321,0.338552477,0.40667569,0.20303823
56,20,50,60,20,48,0.509092273,0.2000015,0.01,0.050000333,0.007,0.055814186,13.46801397,0.711537529,1.324849431,42.68378982,1.00139183,0.248931054,0.403739059
33.6,36,37.5,60,10,13.09090909,0.030546,0.016364182,0.01802899,0.1500005,0.012111111,0.037841136,21.57387552,0.210343703,0.596901976,43.40674893,0.67990247,0.323606239,0.446816899
21,25.71428571,75,36,13.33333333,13.09090909,0.047727955,0.011688857,0.01,0.012,0.007,0.046684989,14.5431566,0.420818295,0.685147929,53.98001939,0.364452493,0.294747293,0.303250767
24,45,75,32.72727273,12,12,0.036364242,0.3150012,0.014423192,0.013090909,0.036,0.032476744,27.60522532,0.350417922,0.271510131,42.38120128,0.328114532,0.535825314,0.225615281
33.6,25.71428571,33.33333333,45,13.33333333,12,0.076364318,0.091837592,0.104102564,0.080357571,0.025688889,0.017,13.19813214,0.640543884,0.335733162,45.07539925,0.6692928,0.519347516,0.509098603
56,18,25,32.72727273,13.33333333,13.09090909,0.127273409,0.006,0.021346154,0.179181818,0.034888889,0.021922199,18.09927116,0.386291367,1.191577101,44.09508446,0.417503063,0.823110688,0.763984213
33.6,60,50,90,30,14.4,0.458183636,0.300001,0.067307923,0.012,0.05000025,0.036318937,15.15858064,0.321519584,0.925098297,43.47658041,0.470674117,0.31798703,0.4150101
56,20,42.85714286,30,30,16,0.023140992,0.100001,0.013736392,0.019909091,0.025000167,0.034458472,18.09966871,0.634000941,0.405502074,42.84582433,0.756779562,0.623950365,0.349761544
