aR1,aR2,aR3,aR4,aR5,aR6,bR1,bR2,bR3,bR4,bR5,bR6,avgMCP,daily MW1,daily MW2,daily MW3,daily MW4,daily MW5,daily MW6
14,6.428571429,25,7.5,3.333333333,4.5,0.005,0.006,0.008012949,0.00785,0.002788889,0.010465465,7.173243302,13.11447205,0.426522896,0.304213262,0.348003667,0.545982611,30.59867723
4.666666667,11.25,9.375,18,3.333333333,5.142857143,0.005,0.005114182,8.20E-04,0.012,0.005572222,0.002990208,7.171943799,15.74200053,0.465097063,0.539179164,0.338515367,0.150754485,31.46545089
8.4,4.5,10.71428571,7.5,6,3.272727273,0.005,0.002046,0.01,0.0012,0.005000167,0.003977061,8.233921059,13.09130103,0.786765655,0.448235174,0.272339869,0.511290148,30.91965028
14,6.428571429,7.5,18,4.285714286,5.142857143,0.005,0.006,6.56E-04,0.012,0.003571595,5.44E-04,8.590452241,10.18652225,0.377043976,0.437068652,0.414523581,0.313805279,34.30351798
4.2,7.5,6.818181818,15,2.727272727,12,0.005,0.006,4.54E-04,0.012,0.007,0.017,7.386788853,13.90577026,0.746773319,0.651238432,1.188500825,0.406492401,51.08662814
10.5,11.25,6.25,30,2.5,9,0.005,5.00E-07,0.01,0.012,0.003483333,0.002093163,7.833729383,11.60727109,0.340747475,0.492890956,0.344532354,0.41286744,46.86920544
5.25,4.090909091,25,9,3.75,5.142857143,4.55E-07,0.006,0.01,0.012,0.00625025,0.008372372,9.085434568,9.526486958,0.759496049,0.712231984,0.543135537,0.405921827,28.88614714
7,9,10.71428571,30,2.727272727,4.5,0.005,0.006,9.62E-08,2.50E-07,0.007,1.16E-07,8.471245559,12.82871254,0.894432792,0.785409284,0.27778274,0.588880117,31.68061415
4.2,4.5,18.75,12.85714286,3.75,3.6,0.003818727,0.006,0.01,0.012,0.001041778,0.00204,6.453209153,12.01036275,0.454464782,0.357583983,0.394547306,0.954935826,79.40883268
4.666666667,11.25,6.818181818,15,2.5,3.272727273,0.005,0.006,0.01,0.012,0.001627778,0.011759619,7.258261777,9.101817837,0.337573564,0.282199262,0.346628484,0.377483505,34.63385231
3.5,11.25,25,10,3,6,0.003781818,0.006,0.01,0.012,2.83E-04,0.013953837,10.21956544,11.0214849,0.37025373,0.483842644,0.386413355,0.627464049,35.7743005
3.5,4.5,10.71428571,18,3.75,9,0.005,0.006,0.002060555,0.012,0.0043752,0.010465349,5.685365344,10.10907789,0.320226736,0.576296846,0.314388527,0.559488403,34.35852796
4.2,11.25,25,18,6,9,0.005,5.00E-07,0.01,0.004091182,0.005000167,0.002093163,7.936538303,16.46531906,0.309210735,0.461043023,0.359714499,0.305892941,31.34127418
10.5,5.625,10.71428571,22.5,3,12,0.005,0.006,0.01,0.012,0.00585,0.017,7.636952709,11.04487609,0.784867026,0.351982785,0.461899887,0.610087613,30.05905232
3.818181818,7.5,25,12.85714286,3.75,12,0.005,0.006,9.62E-08,0.010714619,6.25E-04,0.017,7.654296154,11.06087525,0.214676064,0.129569884,0.539215166,0.243471669,29.87175534
4.666666667,4.090909091,7.5,12.85714286,6,6,0.005,0.00186005,0.005151264,0.012,0.0010001,0.002325736,7.361556229,10.4094472,0.58950789,0.864880621,0.679308564,0.35912711,31.10117798
7,5.625,7.5,11.25,3.333333333,5.142857143,4.55E-07,0.006,0.005151264,0.002557091,0.007,0.008372372,8.937719932,11.06916615,0.547372262,0.391426519,0.343794909,0.546968183,32.20929843
3.5,9,25,15,3.333333333,4.5,0.005,0.004091455,9.62E-08,0.012,9.33E-04,4.76E-04,7.413255839,9.236682292,0.383855144,0.912705087,0.401621364,0.455803291,30.288586
7,3.75,15,8.181818182,2.727272727,4,0.005,0.006,0.01,0.012,0.007,0.016102326,7.363462873,15.59233705,0.48197516,0.410591935,0.648249629,0.497025935,39.88549117
5.25,6.428571429,25,11.25,3.333333333,4,0.005,0.006,0.01,0.012,0.001397222,0.005725581,7.078690537,12.92744196,0.434206831,0.556309126,0.325724898,0.505519001,31.8863429
4.2,5,18.75,18,3.333333333,6,0.005,0.006,9.62E-08,2.50E-07,0.007,0.013953837,7.755236406,9.869972478,0.297651874,0.759319116,0.368987574,0.152643898,30.20904318
10.5,9,7.5,10,3.75,12,0.005,0.006,6.56E-04,0.012,8.33E-08,1.16E-07,6.023835767,10.5137962,0.561673345,0.314231722,0.393131868,0.336191577,32.17415219
7,4.090909091,8.333333333,9,5,4,0.005,0.006,0.01,0.012,0.005833533,0.00780093,7.221070672,11.77137775,0.440827022,0.606796741,0.316214148,0.401523473,34.52869475
4.2,4.090909091,10.71428571,8.181818182,3,3.6,0.005,0.006,9.62E-08,2.50E-07,0.00585,0.01137907,6.853201347,10.23062781,0.253714279,1.77106019,0.44494309,0.366491227,30.30999053
10.5,4.5,25,30,2.727272727,6,0.004339339,0.006,0.01,0.012,7.64E-04,0.002325736,8.624722611,10.64540096,0.594345313,0.46400068,1.157870031,0.335275984,41.70449108
5.25,7.5,6.25,10,3.333333333,4.5,0.005,5.00E-07,0.008009615,0.0050003,0.007,0.010465465,6.813486195,11.42847932,0.373371016,0.57117972,0.666899054,0.528777504,32.033053
3.5,7.5,9.375,18,3,3.272727273,0.001991736,0.006,0.01,2.50E-07,0.003066667,0.006571247,8.083655361,9.59686033,0.423350414,0.432170365,0.358104279,0.651989476,33.04075826
3.5,4.090909091,18.75,15,3.75,3,0.001991736,0.006,0.006009744,0.0075003,0.007,0.00217167,7.321353175,11.02725067,0.298519582,0.838812682,0.557980364,0.818777705,31.3288236
3.818181818,5.625,15,11.25,6,5.142857143,0.001578257,0.006,0.01,0.012,0.003571571,0.005980299,5.831508849,12.23372003,0.334729034,1.553670668,0.627031816,0.337472676,37.04487365
8.4,4.5,8.333333333,30,2.5,4.5,0.005,0.006,0.002671068,0.012,0.006266667,0.001046651,6.959983781,9.808172089,0.384458709,1.06040652,0.437680963,0.324502741,31.41742622
4.666666667,3.75,25,11.25,2.5,7.2,0.005,6.00E-04,0.008012949,0.012,9.53E-04,7.61E-04,9.128632927,11.25316319,1.530364384,0.605339236,0.494253506,0.850022881,37.42234651
3.818181818,4.090909091,25,10,3.75,5.142857143,0.005,0.006,0.01,0.012,8.33E-08,0.005980299,7.298598959,9.826451532,0.706717495,0.315541016,0.405862407,0.356945416,30.06953343
5.25,7.5,25,18,3.333333333,9,0.005,0.006,0.01,0.004091182,0.007,0.017,10.54388112,12.34930547,0.498671791,0.41639487,0.4426384,0.345624458,33.31076648
5.25,4.090909091,7.5,7.5,4.285714286,4.5,0.005,0.006,0.01,0.012,0.007,0.00732586,6.843411601,21.13800357,0.522880254,0.435865566,0.474816115,0.606573256,32.1858974
5.25,5.625,18.75,22.5,5,3.272727273,0.005,0.006,0.001639091,0.012,0.005833533,0.006571247,7.478837149,10.51274699,0.418660219,0.301900774,0.307151423,0.647113691,32.37807731
5.25,6.428571429,9.375,30,10,3,0.005,0.006,0.004507356,0.012,8.33E-08,0.008963721,7.484685743,15.37387601,0.286558543,0.307311901,0.238613969,0.31092565,32.31988584
3.5,5,6.818181818,12.85714286,2.5,12,0.005,0.006,0.007463287,0.012,0.002688095,0.004651318,7.854857305,10.89462263,0.376974478,0.732427693,0.280428971,0.40435052,33.88394308
6,11.25,25,10,3,6,0.005,0.006,0.01,0.012,0.007,0.009767721,7.802389752,11.21293482,0.414234906,0.360224838,0.521882282,0.365730577,32.32535235
4.666666667,9,15,12.85714286,5,4,0.005,0.004091455,0.01,0.012,0.007,0.004243189,10.36543916,11.02355172,0.676387209,0.311484023,0.336643587,0.42797392,31.07579054
3.5,5,15,30,3,4.5,0.003781818,5.00E-07,0.001311294,0.012,0.002271429,0.002616453,6.822332668,10.15441554,0.561797379,0.400041281,0.388367988,0.398908013,32.43051532
4.666666667,9,6.818181818,18,5,12,0.005,0.006,0.01,0.012,0.007,0.001268626,7.155071855,10.91660917,0.72815158,0.480745838,0.357675187,0.375688145,30.43572533
7,4.090909091,15,7.5,10,4,0.005,5.00E-07,0.01,0.012,0.004166792,0.001574884,7.270527028,10.54900959,0.398156828,0.452441153,0.456109861,0.4695808,42.04390786
5.25,3.75,6.818181818,11.25,2.5,4.5,4.55E-07,0.006,0.001090909,2.50E-07,0.001627778,0.003737741,8.00472093,9.983802042,0.414930725,0.364811092,0.375163431,0.389107925,39.21774703
3.818181818,15,12.5,22.5,6,9,0.00347162,0.006,9.62E-08,2.50E-07,0.005000167,0.002093163,10.12202908,10.30709383,0.743417434,0.369857632,0.703776498,0.550286774,30.23742977
3.818181818,5.625,10.71428571,15,6,9,0.005,0.006,0.005151243,0.012,0.003571571,0.017,7.41858597,9.952560037,0.509493394,0.397248727,0.706627553,0.304497879,32.57966119
3.818181818,15,15,7.5,3.75,3,4.55E-07,0.006,0.004807821,0.0012,0.00625025,0.012076744,8.561226257,10.76047218,0.530203552,0.346894491,0.323612013,1.307395989,37.00312426
3.5,5.625,8.333333333,11.25,2.5,3,0.005,5.00E-07,0.01,0.012,7.00E-04,0.003429457,6.778541466,13.0063159,0.312582692,0.382770973,0.558837254,0.963852468,38.45565416
14,11.25,6.818181818,12.85714286,3.333333333,7.2,4.55E-07,0.006,0.001090909,0.012,0.001993651,1.16E-07,8.753143128,20.73602712,0.498309507,0.286263123,0.801283308,0.623436304,51.9183267
10.5,3.75,10.71428571,22.5,4.285714286,7.2,0.004339339,0.002359091,0.005151243,0.012,0.001785839,7.61E-04,7.595169646,10.81451589,0.452620859,0.374156355,0.433443819,0.641114997,35.11229899
6,3.75,6.818181818,9,4.285714286,4,0.005,0.002359091,0.00279021,2.50E-07,7.14E-04,5.37E-04,7.381938124,10.30044743,0.325821494,0.471273281,0.329603598,0.273146362,32.36346951
10.5,5,6.818181818,15,2.727272727,5.142857143,0.005,0.006,0.00279021,2.50E-07,5.11E-04,0.004271675,12.39746604,12.99544781,0.404450188,0.747256087,1.296694374,0.476548633,35.86107094
4.2,5,12.5,9,6,3.272727273,0.005,0.006,0.01,0.007500333,4.55E-04,0.001854545,6.926980493,15.91360015,0.527902175,0.391601508,0.387478216,0.547767883,38.86090141
4.2,11.25,6.25,22.5,5,9,0.005,0.006,0.001,0.012,0.007,0.003488527,6.950492818,9.390781508,0.712479073,0.333768914,0.506794576,0.339401456,32.21314261
6,5.625,7.5,8.181818182,6,6,0.005,0.002557364,0.01,0.010227648,0.007,1.16E-07,7.397958567,10.56941149,0.425232329,0.311510522,0.605111186,0.853870878,29.46890117
8.4,5,9.375,30,3.333333333,4.5,0.005,0.006,8.20E-04,0.012,2.59E-04,0.00732586,6.406876579,9.875063956,0.324111929,0.367030863,0.544962445,0.432029073,38.00904055
8.4,5,10.71428571,11.25,5,5.142857143,0.005,0.006,0.002060555,0.012,0.007,0.004271675,8.290952276,12.34279195,0.331375147,0.672563884,0.360866442,0.450910173,34.35614054
6,9,25,18,2.5,3,0.005,0.006,0.01,0.004091182,0.007,0.0017,6.918010696,11.41669089,0.811886252,0.543118614,0.395949912,0.458170984,54.25988624
6,4.090909091,8.333333333,30,2.727272727,3.272727273,0.005,5.00E-07,0.008013013,0.012,0.001902273,0.005088855,12.08264659,10.58044022,0.299564593,0.434436935,0.362718483,0.483201868,31.88801265
4.666666667,3.75,6.25,9,3,7.2,0.001928871,0.006,0.01,0.0045003,0.00418,0.004186221,6.513162293,10.78881576,0.117667967,0.611249201,0.52639503,0.314754831,28.42779689
6,4.5,9.375,18,2.5,3.6,0.005,0.006,0.001803,0.012,0.007,0.003596512,7.294866784,10.33465163,0.604036995,0.927324414,0.360014672,0.384221047,34.02334235
7,4.5,18.75,30,10,6,0.005,0.006,0.01,0.012,0.002777889,0.009767721,6.768952412,11.49384314,0.386980573,0.367554522,0.647168215,0.690617659,35.55570921
4.666666667,3.75,10.71428571,10,2.727272727,3,0.005,0.006,0.005151243,0.012,0.001067273,0.012076744,9.649680103,10.33488351,0.216416792,0.278267538,0.376081426,0.501508247,40.34080836
6,4.090909091,12.5,30,3.75,4,0.005,0.006,0.01,0.012,0.0043752,0.002266667,8.660945718,11.74480969,0.323178436,0.790698906,0.495403779,0.395856082,34.77205451
7,5.625,15,9,5,7.2,0.005,0.006,0.01,0.012,3.79E-04,0.002790853,7.424338092,10.5060919,0.442847099,0.549887478,0.359520033,0.584801216,34.76713726
6,5.625,12.5,12.85714286,3.333333333,9,4.55E-07,5.00E-07,0.01,0.012,0.001397222,0.007475282,10.27932987,15.25315858,1.161155643,0.576283352,0.362171562,0.305886431,29.2258001
3.818181818,7.5,25,12.85714286,4.285714286,6,0.005,5.00E-07,0.008012949,0.002922351,0.003571595,0.017,6.924936334,14.27042183,0.571311103,0.531887887,0.487378925,0.373448545,35.1365624
6,4.5,18.75,8.181818182,5,3,0.005,0.006,0.01,0.012,0.002976333,0.00540598,7.864236684,10.4879764,0.371861035,0.652366404,0.343364943,0.590138313,31.65574082
3.818181818,5,9.375,8.181818182,3.333333333,3.6,0.005,5.00E-07,0.009014615,0.004091209,0.002788889,0.008266047,8.783094799,12.19490382,0.275407279,0.341042931,0.246507659,0.376164184,35.74407499
14,5,12.5,15,5,12,0.005,0.006,9.62E-08,0.012,8.33E-08,0.013953721,9.500739356,10.70784619,0.420853564,0.429752476,0.370322315,0.563719198,32.4372841
8.4,9,9.375,15,2.5,3.272727273,0.005,0.004091455,0.004507356,0.012,0.001627778,0.005088855,9.516255367,12.4021459,0.422057696,0.535551925,0.717681971,0.370965384,40.71806638
5.25,6.428571429,18.75,9,3.333333333,3.272727273,0.005,0.002922623,0.001639091,2.50E-07,5.56E-06,0.006571247,6.630022435,12.13011761,0.475653252,0.524687334,0.83071268,0.386381254,31.11236054
6,11.25,18.75,8.181818182,3,3,0.005,0.006,0.003605885,0.001859777,0.00585,0.004294186,7.040096796,14.94835825,0.501779791,0.333525386,0.327965033,0.625047325,37.92943393
8.4,6.428571429,8.333333333,11.25,3.333333333,3,0.005,0.006,0.01,0.012,0.003902222,0.0017,10.57598299,10.9473097,0.49247321,1.320253454,0.304834496,0.314408663,26.53271105
14,4.5,6.25,8.181818182,3.333333333,3.272727273,0.005,5.00E-07,0.003336538,0.012,0.005572222,0.00242055,9.742551597,12.49620247,0.294470974,0.426274827,0.320023228,0.583613564,38.23602242
8.4,15,12.5,22.5,7.5,3.6,0.005,0.006,0.01,2.50E-07,0.007,0.004708306,7.404363145,14.13119095,0.389234311,0.466637065,0.366322951,0.679191576,34.67022321
14,5,10.71428571,7.5,7.5,4,0.005,0.006,0.003434194,0.003013636,0.006250167,0.004243189,6.891310854,11.28461571,0.889095048,0.318136398,1.285105859,0.340383072,38.88280363
