time,aR1,aR2,aR3,aR4,aR5,aR6,bR1,bR2,bR3,bR4,bR5,bR6,pricePaidToGen1,pricePaidToGen2,pricePaidToGen3,pricePaidToGen4,pricePaidToGen5,pricePaidToGen6,avgMCP,avgMW 1,avgMW 2,avgMW 3,avgMW 4,avgMW 5,avgMW 6,daily Profit 1,daily Profit 2,daily Profit 3,daily Profit 4,daily Profit 5,daily Profit 6,MCforecast 1,MCforecast 2,MCforecast 3,MCforecast 4,MCforecast 5,MCforecast 6,MWforecast 1,MWforecast 2,MWforecast 3,MWforecast 4,MWforecast 5,MWforecast 6,distr 1,mu 1,sigma 1,nu 1,tau 1,distr 2,mu 2,sigma 2,nu 2,tau 2,distr 3,mu 3,sigma 3,nu 3,tau 3,distr 4,mu 4,sigma 4,nu 4,tau 4,distr 5,mu 5,sigma 5,nu 5,tau 5,distr 6,mu 6,sigma 6,nu 6,tau 6,Obj Value 1,Obj Value 2,Obj Value 3,Obj Value 4,Obj Value 5,Obj Value 6,Prob 1,Prob 2,Prob 3,Prob 4,Prob 5,Prob 6,
2108,10.403343142001882,10.498019692384702,10.931180214339314,11.020046598114655,7.518574490046039,10.322080620569253,5.0E-6,6.0E-6,2.3484272708230978E-5,0.005578068446341192,0.005679371838152592,1.7E-5,0.0,0.0,0.0,0.0,9.924123343141082,10.324948635433161,9.671090439474309,0.0,0.0,0.0,0.0,211.77948210180298,84.35337835019787,0.0,0.0,0.0,0.0,6960.834898942228,6601.083694142448,9.498255662851466,9.498255662851466,9.498255662851466,9.498255662851466,9.498255662851466,9.498255662851466,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.46359851245805,84.4091606640669,0.0,9.498255662851466,0.6984591926213907,---,---,0.0,9.498255662851466,0.6984591926213907,---,---,0.0,9.498255662851466,0.6984591926213907,---,---,0.0,9.498255662851466,0.6984591926213907,---,---,0.0,9.498255662851466,0.6984591926213907,---,---,0.0,9.498255662851466,0.6984591926213907,---,---,41.57037725199926,2.4167775738376585,5.309091979977323,12.965239836853291,242.1084990220233,231.4612911994048,0.9025147811861983,0.9238414799283066,0.9798945927677315,0.9857324888980942,0.7326508360880171,0.8817138740379524,
2109,10.403072878537529,10.49772043863278,10.93075897179439,11.01960127196596,7.5212216500701885,10.321820925555421,5.0E-6,6.0E-6,2.3484077336571514E-5,0.005577788977137439,0.005672752575336435,1.7E-5,0.0,0.0,0.0,0.0,9.924008036552166,10.32468876977629,9.671541394473206,0.0,0.0,0.0,0.0,211.783111864303,84.34835943734055,0.0,0.0,0.0,0.0,6965.1525596746,6601.689662541079,9.498033391476927,9.498033391476927,9.498033391476927,9.498033391476927,9.498033391476927,9.498033391476927,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.46772354624716,84.40340427358122,0.0,9.498033391476927,0.6983266058432901,---,---,0.0,9.498033391476927,0.6983266058432901,---,---,0.0,9.498033391476927,0.6983266058432901,---,---,0.0,9.498033391476927,0.6983266058432901,---,---,0.0,9.498033391476927,0.6983266058432901,---,---,0.0,9.498033391476927,0.6983266058432901,---,---,41.5748543803103,2.4169986133834898,5.3092784579286,12.965590000401747,242.1651138875109,231.46644503871406,0.9025453260652635,0.9238646115267485,0.9798996790890114,0.9857359637358668,0.7327383874690562,0.8817477024995071,
2110,10.403295378288343,10.497927319594286,10.930880608298562,11.019703928467418,7.521883569140073,10.322041422057195,5.0E-6,6.0E-6,2.3489514345436147E-5,0.00557658151133058,0.005671730965457906,1.7E-5,0.0,0.0,0.0,0.0,9.924253715480177,10.324909169098943,9.67186493628925,0.0,0.0,0.0,0.0,211.7845646215474,84.34550122786321,0.0,0.0,0.0,0.0,6964.520575657424,6601.010564980485,9.498366604112231,9.498366604112231,9.498366604112231,9.498366604112231,9.498366604112231,9.498366604112231,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.47162346184334,84.39760162202037,0.0,9.498366604112231,0.6981941685662193,---,---,0.0,9.498366604112231,0.6981941685662193,---,---,0.0,9.498366604112231,0.6981941685662193,---,---,0.0,9.498366604112231,0.6981941685662193,---,---,0.0,9.498366604112231,0.6981941685662193,---,---,0.0,9.498366604112231,0.6981941685662193,---,---,41.57301922767306,2.4169215740643524,5.309255260666431,12.965560507204833,242.134739115075,231.4300611851158,0.9025603595571727,0.9238775839687778,0.9799038675231667,0.9857389658034874,0.7327483219386568,0.8817601394183772,
2111,10.403454992107969,10.498070382393504,10.930933869074833,11.019737573923296,7.519540925882504,10.322205201812277,5.0E-6,6.0E-6,2.349568261901287E-5,0.005575498664170457,0.005677705234698916,1.7E-5,0.0,0.0,0.0,0.0,9.924461360443583,10.325072839176128,9.671463005325698,0.0,0.0,0.0,0.0,211.78630583563643,84.342275407359,0.0,0.0,0.0,0.0,6960.4088771695615,6599.721049879743,9.49862971304552,9.49862971304552,9.49862971304552,9.49862971304552,9.49862971304552,9.49862971304552,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.4736139239895,84.39366681337982,0.0,9.49862971304552,0.6980618122430674,---,---,0.0,9.49862971304552,0.6980618122430674,---,---,0.0,9.49862971304552,0.6980618122430674,---,---,0.0,9.49862971304552,0.6980618122430674,---,---,0.0,9.49862971304552,0.6980618122430674,---,---,0.0,9.49862971304552,0.6980618122430674,---,---,41.571979393337124,2.4168820843522334,5.309258452846936,12.965578787247614,242.11101328179018,231.40637458511412,0.9025771514369963,0.9238918248187926,0.979908165599646,0.985742024973137,0.7327661287560758,0.8817763670666672,
2112,10.403260859394962,10.497849428045052,10.93059680465673,11.01937725289719,7.519143685395836,10.32202633345568,5.0E-6,6.0E-6,2.3494595364646986E-5,0.005575077589861216,0.005678452776983869,1.7E-5,0.0,0.0,0.0,0.0,9.924420069877398,10.324893803765463,9.671276235669431,0.0,0.0,0.0,0.0,211.78976729635974,84.3373620524348,0.0,0.0,0.0,0.0,6960.447343209565,6599.45340450233,9.49849326982952,9.49849326982952,9.49849326982952,9.49849326982952,9.49849326982952,9.49849326982952,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.47497515145298,84.3905977482538,0.0,9.49849326982952,0.6979294711530584,---,---,0.0,9.49849326982952,0.6979294711530584,---,---,0.0,9.49849326982952,0.6979294711530584,---,---,0.0,9.49849326982952,0.6979294711530584,---,---,0.0,9.49849326982952,0.6979294711530584,---,---,0.0,9.49849326982952,0.6979294711530584,---,---,41.57547867743436,2.417056929430146,5.309412376738288,12.965869982093077,242.14809512866043,231.415890311577,0.9026052408516763,0.9239133515449295,0.979913104438148,0.9857454207183229,0.7328389587371218,0.881808739190049,
2113,10.403169767282737,10.497736279079419,10.930375409355076,11.019133691115636,7.518586598623413,10.321947108507999,5.072491049153586E-6,6.0E-6,2.3496106652765883E-5,0.005574463563910088,0.005679746387437098,1.7E-5,0.0,0.0,0.0,0.0,9.92444284695575,10.324814433716126,9.671116843240409,0.0,0.0,0.0,0.0,211.79257701134307,84.33309435663081,0.0,0.0,0.0,0.0,6959.8239880634665,6599.000945318396,9.498475123861729,9.498475123861729,9.498475123861729,9.498475123861729,9.498475123861729,9.498475123861729,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.47752969472427,84.38648330797626,0.0,9.498475123861729,0.6977972068246678,---,---,0.0,9.498475123861729,0.6977972068246678,---,---,0.0,9.498475123861729,0.6977972068246678,---,---,0.0,9.498475123861729,0.6977972068246678,---,---,0.0,9.498475123861729,0.6977972068246678,---,---,0.0,9.498475123861729,0.6977972068246678,---,---,41.57763319096974,2.417168267991027,5.309521616803572,12.966080263657103,242.16941715473746,231.41240780837535,0.9026299975846732,0.9239327078563006,0.9799178502982644,0.9857487145638655,0.7328964529029457,0.881835791862012,
2114,10.40309557590813,10.497636764429119,10.930168693739544,11.018904958952572,7.519702962023901,10.321879640876666,5.0E-6,6.0E-6,2.349669202698377E-5,0.005573823989756963,0.005677121714351923,1.7E-5,0.0,0.0,0.0,0.0,9.924480317005132,10.324746819966697,9.671351238683952,0.0,0.0,0.0,0.0,211.7954727746886,84.32879676559796,0.0,0.0,0.0,0.0,6961.203081901572,6598.905097714096,9.498471913353647,9.498471913353647,9.498471913353647,9.498471913353647,9.498471913353647,9.498471913353647,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.48031439417744,84.38187674957595,0.0,9.498471913353647,0.6976650101014983,---,---,0.0,9.498471913353647,0.6976650101014983,---,---,0.0,9.498471913353647,0.6976650101014983,---,---,0.0,9.498471913353647,0.6976650101014983,---,---,0.0,9.498471913353647,0.6976650101014983,---,---,0.0,9.498471913353647,0.6976650101014983,---,---,41.5796172952164,2.4172715540359513,5.309625175171783,12.966280250655307,242.18892534987498,231.40583665716053,0.9026543220067634,0.9239517810945812,0.9799225694876199,0.9857519939768467,0.7329520701371511,0.8818619217027818,
2115,10.40321177041224,10.497734834663659,10.930173926811408,11.018890180051196,7.518471270790826,10.321851397256047,5.0E-6,6.0E-6,2.35013401623067E-5,0.005572818872198808,0.005680385906362391,1.788003584883369E-5,0.0,0.0,0.0,0.0,9.924652987350626,10.324866880789845,9.671197685244055,0.0,0.0,0.0,0.0,211.79738104278508,84.32543310566275,0.0,0.0,0.0,0.0,6958.733051230187,6597.94747494742,9.49868550311503,9.49868550311503,9.49868550311503,9.49868550311503,9.49868550311503,9.49868550311503,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.48291067078003,84.377569934381,0.0,9.49868550311503,0.6975329187378918,---,---,0.0,9.49868550311503,0.6975329187378918,---,---,0.0,9.49868550311503,0.6975329187378918,---,---,0.0,9.49868550311503,0.6975329187378918,---,---,0.0,9.49868550311503,0.6975329187378918,---,---,0.0,9.49868550311503,0.6975329187378918,---,---,41.579136890315525,2.4172584606030343,5.309646863855385,12.966331993346863,242.17424199184202,231.38432586281976,0.90267255238832,0.9239668866697467,0.9799269368815343,0.9857550878381265,0.7329772888281071,0.8818797819261964,
2116,10.403130234635537,10.497638175736526,10.929970401629724,11.01866469030045,7.518113384953938,10.321844095864183,5.328686172353219E-6,6.0E-6,2.3502783142794964E-5,0.00557217773258079,0.005681252317308361,1.7549769619253337E-5,0.0,0.0,0.0,0.0,9.924694633426768,10.324803728659036,9.671088276787486,0.0,0.0,0.0,0.0,211.80024350802026,84.32112953799171,0.0,0.0,0.0,0.0,6958.235078541107,6597.502844450052,9.498685354156262,9.498685354156262,9.498685354156262,9.498685354156262,9.498685354156262,9.498685354156262,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.48491607594283,84.37372782247962,0.0,9.498685354156262,0.6974008722709394,---,---,0.0,9.498685354156262,0.6974008722709394,---,---,0.0,9.498685354156262,0.6974008722709394,---,---,0.0,9.498685354156262,0.6974008722709394,---,---,0.0,9.498685354156262,0.6974008722709394,---,---,0.0,9.498685354156262,0.6974008722709394,---,---,41.58108445993417,2.4173600094392755,5.309749161116987,12.966529681344625,242.19152810852557,231.380579062336,0.9026967625031138,0.9239858807413867,0.9799316453172899,0.9857583606243336,0.7330316739100494,0.8819062675253014,
2117,10.403086704898257,10.497563587016742,10.92979059995647,11.01846316113717,7.521166065042172,10.32189474995484,5.0E-6,6.0E-6,2.3505346005130207E-5,0.005571494773076671,0.0056741282692264585,1.7E-5,0.0,0.0,0.0,0.0,9.924764182960857,10.324761519152933,9.671773285841663,0.0,0.0,0.0,0.0,211.80329416895276,84.31674112040518,0.0,0.0,0.0,0.0,6961.826371268005,6597.790773567046,9.498709394009733,9.498709394009733,9.498709394009733,9.498709394009733,9.498709394009733,9.498709394009733,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.487155758004,84.36985912673026,0.0,9.498709394009733,0.6972688963896604,---,---,0.0,9.498709394009733,0.6972688963896604,---,---,0.0,9.498709394009733,0.6972688963896604,---,---,0.0,9.498709394009733,0.6972688963896604,---,---,0.0,9.498709394009733,0.6972688963896604,---,---,0.0,9.498709394009733,0.6972688963896604,---,---,41.582756412507514,2.4174485380831823,5.3098422831085585,12.966710749122639,242.20556676824583,231.374920556656,0.9027202811246491,0.9240044232071786,0.9799363121742343,0.9857616111101485,0.7330828975622109,0.8819318083282736,
2118,10.403421355638836,10.497887829711285,10.930038544808403,11.018693413409855,7.524172978398683,10.32222884237905,5.0393880963546455E-6,6.0E-6,2.3512781461219744E-5,0.005570070081523035,0.005667827352157025,1.7E-5,0.0,0.0,0.0,0.0,9.925117766092047,10.325095519668638,9.672719760485043,0.0,0.0,0.0,0.0,211.80468621540055,84.31403792909394,0.0,0.0,0.0,0.0,6963.42855602068,6597.416199958095,9.499171047625193,9.499171047625193,9.499171047625193,9.499171047625193,9.499171047625193,9.499171047625193,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.4898700949153,84.36548825426193,0.0,9.499171047625193,0.6971370678545327,---,---,0.0,9.499171047625193,0.6971370678545327,---,---,0.0,9.499171047625193,0.6971370678545327,---,---,0.0,9.499171047625193,0.6971370678545327,---,---,0.0,9.499171047625193,0.6971370678545327,---,---,0.0,9.499171047625193,0.6971370678545327,---,---,41.579454058000735,2.417302178453744,5.309770192955442,12.966592669798718,242.1524838190859,231.33467652021056,0.9027313820732253,0.9240149727299078,0.9799402720477892,0.9857644891592072,0.7330736169784321,0.8819398836498282,
2119,10.403887023336189,10.498343579306674,10.930427584387143,11.019066092661788,7.5257579232781895,10.32268941348529,5.0E-6,6.0E-6,2.352198749343676E-5,0.005568408754429575,0.005665132913074811,1.7E-5,0.0,0.0,0.0,0.0,9.925571483004994,10.325556014896451,9.673428512358926,0.0,0.0,0.0,0.0,211.80558307715674,84.31180621071725,0.0,0.0,0.0,0.0,6962.5812065719965,6596.483809971686,9.499776928603723,9.499776928603723,9.499776928603723,9.499776928603723,9.499776928603723,9.499776928603723,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.49160812668467,84.36194081330116,0.0,9.499776928603723,0.6970053691259506,---,---,0.0,9.499776928603723,0.6970053691259506,---,---,0.0,9.499776928603723,0.6970053691259506,---,---,0.0,9.499776928603723,0.6970053691259506,---,---,0.0,9.499776928603723,0.6970053691259506,---,---,0.0,9.499776928603723,0.6970053691259506,---,---,41.57451105870509,2.417078342136496,5.309643591635759,12.966375880614384,242.0747441391019,231.28699234699948,0.9027386962220867,0.924022878000176,0.9799439961712173,0.9857672424959111,0.7330432454793926,0.8819428905252232,
2120,10.404235240178691,10.498680233082792,10.930688993680736,11.01930995343014,7.52266091974519,10.32301667343587,5.0E-6,6.0E-6,2.3529778761648082E-5,0.0055669741436541395,0.005673258609893832,1.7136185215196343E-5,0.0,0.0,0.0,0.0,9.925928620093515,10.325906152049875,9.672988443745831,0.0,0.0,0.0,0.0,211.80664108605637,84.30927238824452,0.0,0.0,0.0,0.0,6956.530557173802,6594.680706331724,9.500252038005417,9.500252038005417,9.500252038005417,9.500252038005417,9.500252038005417,9.500252038005417,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.4924156431232,84.35945768830473,0.0,9.500252038005417,0.6968737618859316,---,---,0.0,9.500252038005417,0.6968737618859316,---,---,0.0,9.500252038005417,0.6968737618859316,---,---,0.0,9.500252038005417,0.6968737618859316,---,---,0.0,9.500252038005417,0.6968737618859316,---,---,0.0,9.500252038005417,0.6968737618859316,---,---,41.57105264165404,2.4169245992746027,5.309566260763636,12.966248291692693,242.01529059579963,231.25329643403518,0.9027495150270428,0.9240331537244614,0.9799479266997504,0.9857701037548176,0.7330301298786446,0.8819516772131034,
2121,10.404022326656117,10.4984400779739,10.930331954536788,11.018929596219436,7.524942687320929,10.3228439498024,5.0E-6,6.0E-6,2.352967793009084E-5,0.005566591716179045,0.005667680012148218,1.7E-5,0.0,0.0,0.0,0.0,9.925891144229613,10.325710287032399,9.673406220660016,0.0,0.0,0.0,0.0,211.81051609851318,84.3040361764363,0.0,0.0,0.0,0.0,6959.916388988248,6595.033002204291,9.500094156329027,9.500094156329027,9.500094156329027,9.500094156329027,9.500094156329027,9.500094156329027,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.49314049337798,84.35704961866138,0.0,9.500094156329027,0.6967421442359892,---,---,0.0,9.500094156329027,0.6967421442359892,---,---,0.0,9.500094156329027,0.6967421442359892,---,---,0.0,9.500094156329027,0.6967421442359892,---,---,0.0,9.500094156329027,0.6967421442359892,---,---,0.0,9.500094156329027,0.6967421442359892,---,---,41.57478703939899,2.4171104875641425,5.309727759910429,12.966553126966733,242.05425490217434,231.2669987757962,0.9027780726523434,0.9240549598423997,0.9799528717655714,0.985773498136118,0.7331051114587716,0.881985173909626,
2122,10.404218014866066,10.498630635875807,10.930436821428843,11.019015477898204,7.517782956186851,10.3230524735163,5.412973238080441E-6,6.0E-6,2.3534502733934925E-5,0.005565421691885098,0.005685060778662853,1.7E-5,0.0,0.0,0.0,0.0,9.926104864171156,10.325918723860406,9.67192050973052,0.0,0.0,0.0,0.0,211.81144773537085,84.3014807090198,0.0,0.0,0.0,0.0,6949.685401735927,6592.609737151175,9.50040885926831,9.50040885926831,9.50040885926831,9.50040885926831,9.50040885926831,9.50040885926831,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.49570329495168,84.3531073453959,0.0,9.50040885926831,0.6966106651258884,---,---,0.0,9.50040885926831,0.6966106651258884,---,---,0.0,9.50040885926831,0.6966106651258884,---,---,0.0,9.50040885926831,0.6966106651258884,---,---,0.0,9.50040885926831,0.6966106651258884,---,---,0.0,9.50040885926831,0.6966106651258884,---,---,41.5731496501294,2.4170427214840102,5.309710857468175,12.966534936446138,242.02368859360232,231.23938289223378,0.9027933680644759,0.924068140074321,0.9799570545680392,0.9857764910998816,0.733116013584412,0.8819992172773017,
2123,10.403504260307079,10.49786505098993,10.929526401200942,11.018066572986093,7.519643649662811,10.322353924673358,5.0E-6,6.0E-6,1.0689352806126457E-5,0.005566021845313984,0.005679493979044862,1.701168088454169E-5,0.0,0.0,0.0,0.0,9.925672897137217,10.325221900000765,9.671898352177225,0.0,0.0,0.0,0.0,211.81721966355857,84.29429598605313,0.0,0.0,0.0,0.0,6955.2178494309255,6593.760702834123,9.499674410745598,9.499674410745598,9.499674410745598,9.499674410745598,9.499674410745598,9.499674410745598,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.497458932648,84.34922208498857,0.0,9.499674410745598,0.6964790878393434,---,---,0.0,9.499674410745598,0.6964790878393434,---,---,0.0,9.499674410745598,0.6964790878393434,---,---,0.0,9.499674410745598,0.6964790878393434,---,---,0.0,9.499674410745598,0.6964790878393434,---,---,0.0,9.499674410745598,0.6964790878393434,---,---,41.5834359226811,2.4175379648508053,5.310089868649775,12.967233589885959,242.15479267322598,231.2900617231596,0.9028380418089927,0.9241004302620764,0.9799629212633572,0.9857803692316487,0.7332722702126724,0.8820541753761086,
2124,10.40349551985688,10.497834201374356,10.929393949599097,11.017912919530911,7.526260018664605,10.322352429097906,5.0E-6,6.0E-6,1.0690579998796274E-5,0.005565266809173228,0.00566403174681731,1.7E-5,0.0,0.0,0.0,0.0,9.9257722171073,10.325218293159699,9.673441136657038,0.0,0.0,0.0,0.0,211.82015794588463,84.2901194644629,0.0,0.0,0.0,0.0,6963.062868817259,6594.806580636687,9.499746155168214,9.499746155168214,9.499746155168214,9.499746155168214,9.499746155168214,9.499746155168214,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.50117209592685,84.34426934637371,0.0,9.499746155168214,0.6963476621237911,---,---,0.0,9.499746155168214,0.6963476621237911,---,---,0.0,9.499746155168214,0.6963476621237911,---,---,0.0,9.499746155168214,0.6963476621237911,---,---,0.0,9.499746155168214,0.6963476621237911,---,---,0.0,9.499746155168214,0.6963476621237911,---,---,41.58455913717681,2.417600541169257,5.310164601032058,12.967381305236046,242.16464953258642,231.2764697343505,0.9028602719287765,0.9241180225974415,0.979967490640877,0.9857835649485667,0.7333181211564077,0.8820769911724413,
2125,10.404249981649716,10.498589623102461,10.93010463902847,11.018610335061688,7.523300939835286,10.323091765673793,5.0E-6,6.0E-6,1.0687270739797834E-5,0.005563045098078202,0.005672530420193404,1.7E-5,0.0,0.0,0.0,0.0,9.926401506942776,10.325957616516803,9.673287012860042,0.0,0.0,0.0,0.0,211.8190991583572,84.28973067675088,0.0,0.0,0.0,0.0,6955.274517158108,6592.414630593944,9.500680529732126,9.500680529732126,9.500680529732126,9.500680529732126,9.500680529732126,9.500680529732126,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.50490152097578,84.33860143197012,0.0,9.500680529732126,0.6962164639894307,---,---,0.0,9.500680529732126,0.6962164639894307,---,---,0.0,9.500680529732126,0.6962164639894307,---,---,0.0,9.500680529732126,0.6962164639894307,---,---,0.0,9.500680529732126,0.6962164639894307,---,---,0.0,9.500680529732126,0.6962164639894307,---,---,41.575876145959356,2.4172000845596107,5.309913698138097,12.966939410073488,242.04009974615428,231.19581909332345,0.9028578992621402,0.9241198887860101,0.9799706710712841,0.9857860294034833,0.7332437961509545,0.8820657226235828,
2126,10.404177034074808,10.498492853561437,10.929901663874626,11.018385542202834,7.526657827515878,10.322967064697664,5.0E-6,6.0E-6,1.0687488666221133E-5,0.005562404377936881,0.0056646952498160185,1.738535245066294E-5,0.0,0.0,0.0,0.0,9.926478944945803,10.325897710291686,9.674062924682296,0.0,0.0,0.0,0.0,211.82261459765797,84.28490599599914,0.0,0.0,0.0,0.0,6959.253882838393,6592.753647112086,9.50067980248143,9.50067980248143,9.50067980248143,9.50067980248143,9.50067980248143,9.50067980248143,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.50505258784602,84.33634519710462,0.0,9.50067980248143,0.6960852378455512,---,---,0.0,9.50067980248143,0.6960852378455512,---,---,0.0,9.50067980248143,0.6960852378455512,---,---,0.0,9.50067980248143,0.6960852378455512,---,---,0.0,9.50067980248143,0.6960852378455512,---,---,0.0,9.50067980248143,0.6960852378455512,---,---,41.57782020479877,2.4173014053914534,5.310015627573099,12.96713634842008,242.05328363425704,231.19840729721582,0.9028821137988533,0.9241387733213239,0.9799753491979145,0.9857892810013773,0.7332962048225957,0.8820931146168033,
2127,10.404558148388015,10.4988633718986,10.930199785384024,11.018666545588884,7.52219036027351,10.323330927088627,5.0E-6,6.0E-6,1.0686893213673777E-5,0.005560904079708147,0.005676089629310138,1.749124734041494E-5,0.0,0.0,0.0,0.0,9.92684567649045,10.326279348495236,9.673324224829916,0.0,0.0,0.0,0.0,211.82323335768032,84.28276580924617,0.0,0.0,0.0,0.0,6951.3940770728805,6590.610391109922,9.501191722263549,9.501191722263549,9.501191722263549,9.501191722263549,9.501191722263549,9.501191722263549,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.50660053652538,84.33366094372069,0.0,9.501191722263549,0.6959541698124256,---,---,0.0,9.501191722263549,0.6959541698124256,---,---,0.0,9.501191722263549,0.6959541698124256,---,---,0.0,9.501191722263549,0.6959541698124256,---,---,0.0,9.501191722263549,0.6959541698124256,---,---,0.0,9.501191722263549,0.6959541698124256,---,---,41.573936201843885,2.417127533700446,5.309924020202138,12.966982858215596,241.98968353244356,231.16113137596471,0.9028918237781519,0.924148309648439,0.9799792012476484,0.9857920975431457,0.7332785183533032,0.8821002380856152,
2128,10.404196718028334,10.498472896861097,10.929682034456135,11.018124055514754,7.527440169061511,10.323073175220543,5.085407631166206E-6,6.0E-6,1.0689680488099604E-5,0.005560810165031894,0.005663238169448776,1.7E-5,0.0,0.0,0.0,0.0,9.926703624296154,10.325938587879728,9.674314905788451,0.0,0.0,0.0,0.0,211.82787863115527,84.27684291725873,0.0,0.0,0.0,0.0,6959.198277610153,6591.896539055498,9.500868670907675,9.500868670907675,9.500868670907675,9.500868670907675,9.500868670907675,9.500868670907675,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.50802578309367,84.33018970073115,0.0,9.500868670907675,0.6958230577719291,---,---,0.0,9.500868670907675,0.6958230577719291,---,---,0.0,9.500868670907675,0.6958230577719291,---,---,0.0,9.500868670907675,0.6958230577719291,---,---,0.0,9.500868670907675,0.6958230577719291,---,---,0.0,9.500868670907675,0.6958230577719291,---,---,41.57954209014491,2.417401743613815,5.310147482934235,12.967399829450713,242.05593238479162,231.1828224157981,0.90292489382703,0.924173038799392,0.9799843904743094,0.9857956169687644,0.7333770325395649,0.88213934820078,
2129,10.404684333812428,10.498951366416756,10.930096008783318,11.018522027350913,7.524604075455931,10.323553810905912,5.026059869662922E-6,6.0E-6,1.0687760753172944E-5,0.005559104919354768,0.005670961067342787,1.7E-5,0.0,0.0,0.0,0.0,9.927140894081111,10.32641916918847,9.67401336443075,0.0,0.0,0.0,0.0,211.82801205077968,84.27524360474027,0.0,0.0,0.0,0.0,6952.88233869044,6589.972526889527,9.50149892763621,9.50149892763621,9.50149892763621,9.50149892763621,9.50149892763621,9.50149892763621,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.51091242457053,84.32608725483783,0.0,9.50149892763621,0.695692157060074,---,---,0.0,9.50149892763621,0.695692157060074,---,---,0.0,9.50149892763621,0.695692157060074,---,---,0.0,9.50149892763621,0.695692157060074,---,---,0.0,9.50149892763621,0.695692157060074,---,---,0.0,9.50149892763621,0.695692157060074,---,---,41.574310911386924,2.41716425301116,5.310011105883717,12.967165264354584,241.97685550715178,231.13105101152712,0.90293126869946,0.9241804018901261,0.9799880472311153,0.9857983298171277,0.733344115820865,0.8821408969064309,
2130,10.40453916108777,10.498780573567018,10.929813934104356,11.018217442986977,7.519192712356748,10.323420557884653,5.01008414857661E-6,6.0E-6,1.0689580677866799E-5,0.00555860809195026,0.005683590541643404,1.7E-5,0.0,0.0,0.0,0.0,9.927111152600528,10.326285769734286,9.672700044353055,0.0,0.0,0.0,0.0,211.8307452481906,84.27093675386818,0.0,0.0,0.0,0.0,6946.5281424513505,6588.5158114288215,9.501416810317519,9.501416810317519,9.501416810317519,9.501416810317519,9.501416810317519,9.501416810317519,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.51245297047342,84.32235771447237,0.0,9.501416810317519,0.695561243843885,---,---,0.0,9.501416810317519,0.695561243843885,---,---,0.0,9.501416810317519,0.695561243843885,---,---,0.0,9.501416810317519,0.695561243843885,---,---,0.0,9.501416810317519,0.695561243843885,---,---,0.0,9.501416810317519,0.695561243843885,---,---,41.577176163708145,2.4173090450187633,5.310143520961041,12.967417367022207,242.00580072472104,231.13376844972993,0.9029575644835723,0.9242007199322027,0.9799928435470634,0.9858016415145239,0.7334091234928396,0.8821704175460414,
2131,10.4038987955424,10.49810097739714,10.92898640272027,11.017362283187154,7.519333381006171,10.322741881844195,5.0E-6,6.0E-6,1.0693355208024314E-5,0.005559070464167183,0.005682231781931588,1.738727573809421E-5,0.0,0.0,0.0,0.0,9.926735783979792,10.325672132719262,9.672348434122938,0.0,0.0,0.0,0.0,211.835991153045,84.26423205127624,0.0,0.0,0.0,0.0,6949.518542160369,6589.1358152841785,9.500776506168078,9.500776506168078,9.500776506168078,9.500776506168078,9.500776506168078,9.500776506168078,12.586706379024566,0.580631192266007,0.3850037398739243,0.6929676519136166,212.51395253866104,84.319348556346,0.0,9.500776506168078,0.6954302890390979,---,---,0.0,9.500776506168078,0.6954302890390979,---,---,0.0,9.500776506168078,0.6954302890390979,---,---,0.0,9.500776506168078,0.6954302890390979,---,---,0.0,9.500776506168078,0.6954302890390979,---,---,0.0,9.500776506168078,0.6954302890390979,---,---,41.58638652027328,2.41775342448666,5.310486579329266,12.968050855794672,242.1216765791781,231.1808981188449,0.9029994623797,0.924231184724129,0.9799985331298563,0.9858054228308998,0.7335518300386045,0.8822221298167633,
